1471599,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73869&page=447,상대 멤버 씹망인거 감안하면 우리도 잘하는건 아닌 것 같다,특히 수비가 너무 느슨함 다들 긴장 안하고 하는듯,
1471600,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73868&page=447,안그래도 삼성 못하는데 이관희 김동욱 펠프스도 없네,이거는 최소 15점차 이상 가야됨,
1471601,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73867&page=447,웬만하면 안웃는데,ㄹㅇ커피마시다 뿜었다 우리 밀러^^ ㅋㅋㅋㅋㅋ,
1471602,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73866&page=447,밀좆ㅋㅋㅋㅋㅋㅋ역시 명불허전이네,ㅋㅋㅋㅋ,
1471603,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73865&page=447,밀좃 상대팀이면 개든든하네ㅋㅋㅋㅋㅋ,고맙다,
1471604,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73864&page=447,방금 밀러 실화냐ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ,
1471605,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73863&page=447,진심으로 하는 말인데,방금 밀좆 그 슛... 나도 그렇겐 안던지겠다 ㄹㅇ,
1471606,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73862&page=447,밀좆 시발ㅋㅋㅋㅋ 애미없는 슛ㅋㅋㅋㅋ,ㅋㅋㅋㄱㄲ,
1471607,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73861&page=447,밀러 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,대단하다,
1471608,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73860&page=447,밀러 오픈 삼점 존나 웃기네 ㅋㅋㅋㅋㅋ 슛품은 존나 좋은데 ㅋㅋㅋ,ㅋㅋㅋㅋㅋ,
1471609,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73859&page=447,함지자유투때 2층에 스크 클래퍼 봤냐???,슼빠인가 뭐야 우리 응원석인데저긴ㅋㅋ - dc official App,
1471610,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73858&page=448,우리 그냥 연습경기 하는거 같다,긴장감 제로,
1471611,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73857&page=448,시계 잡는것보다 흘리는게 더 많은데 ㅋㅋ,거의 못잡어 공은 잡아줘야 되는거 아니냐?,
1471612,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73856&page=448,철썩!!,ㄹㅇ,
1471613,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73855&page=448,아이아이!!!,ㅋㅋㅋ,
1471614,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73854&page=448,시계형 공이 손에 아예 안붙는데,짧은 몇분동안 몇번을 놓치는건지,
1471615,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73853&page=448,용준좌는,드리블 패스가 전무한듯함 진짜 3&D밖에모르는 바보,
1471616,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73852&page=448,강바일 약간 수찬이 키큰 버전이네,달리는폼도 그렇고ㅇㅇ,
1471617,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73851&page=448,우리팬이 더 많아보이네 ㅋㅋㅋㅋ,잠실 어쩌냐 진짜 ㅋㅋㅋ,
1471618,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73850&page=448,관중이 없으니까 쇼터 비명소리가 더 선명하네,ㅋㅋㅋ,
1471619,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73849&page=448,시계성 최고령득 갱신ㅌㅋㅋㅋ,ㅋㅋㅋ,
1471620,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73848&page=448,수용이 점프력으로 미루어보건대 저거 고민해서 그런거임ㅋㅋ,ㅋㅋㅋ 고민하다가 원래 점프력 안나온거,
1471621,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73847&page=448,수용이가 슛 주저 안하고 올라가는 모습이니 보기 좋네,성공을 하든 말든 일단 그렇게 자신감 갖고 하길,
1471622,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73846&page=448,덩크를 하고 싶어요..,- dc official App,
